department,day,targeted_productivity,smv,wip,over_time,incentive,no_of_workers,actual_productivity,productivity_difference,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,team_1,team_10,team_11,team_12,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9
1,3,0,18,1228,6240,45,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,26,1117,7080,50,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,0,27,230,6960,40,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0,21,1390,6000,30,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3,0,15,529,1320,0,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,2,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,4,1190,1080,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,15,986,4080,75,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,26,1267,8160,70,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,4,1190,6000,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,26,1195,6960,60,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,29,983,6840,63,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,11,471,3420,50,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,18,1226,3480,45,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,21,1251,6000,30,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,3,1190,960,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,1190,960,0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,16,626,4200,0,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,4,1190,3600,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,3,1190,1920,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,27,541,6960,24,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0,4,1190,1440,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,4,1190,1080,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0,2,1190,1080,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,3,1190,960,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,3,1190,1200,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,0,26,1082,6840,65,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,0,26,1254,6960,65,58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,0,30,1278,3360,50,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0,15,1064,4080,63,34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,11,313,3420,50,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,0,2,1190,960,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,0,18,1239,5640,45,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,21,1335,6000,30,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,0,16,928,4800,30,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,0,23,1266,2520,23,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,0,30,869,6720,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,0,2,1190,960,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,26,1079,7020,65,58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,26,1322,7140,65,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,30,964,5160,50,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,15,1132,4080,63,34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,11,357,3420,50,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,18,1193,6240,45,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,16,817,5520,30,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,21,1576,6000,30,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,23,1262,4560,35,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,30,953,6720,26,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,26,919,7080,23,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0,4,1190,1080,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,3,1190,1440,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,26,1574,7080,75,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,0,4,1190,1440,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,3,1190,960,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,0,26,1104,5880,65,59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,2,1190,1800,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,15,1069,4080,63,34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,30,756,6960,63,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,0,11,338,3420,50,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4,0,2,1190,960,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4,0,21,1499,6000,34,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,0,18,1247,6240,45,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,0,30,923,6840,30,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,23,1180,4560,30,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,16,957,5400,40,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,0,26,1001,7080,26,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,30,1017,6840,25,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4,0,2,1190,960,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,4,1190,2160,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,2,1190,2400,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5,0,3,1190,1920,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,0,3,1190,1920,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0,3,1190,1920,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,0,15,470,4080,63,34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,30,735,6960,63,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,0,11,560,3420,50,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5,0,4,1190,1920,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,0,3,1190,1440,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0,21,1674,6000,34,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5,0,18,290,5040,45,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,16,971,5400,45,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,0,26,1322,7080,45,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,0,26,1054,7080,45,59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,0,26,992,6960,30,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0,30,914,6840,30,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,0,23,1128,4560,40,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,0,30,935,6840,26,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,0,2,1190,960,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5,0,3,1190,960,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,0,2,1190,1800,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,2,1190,720,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
